O_id,D_id,flow
a56,a134,27
a56,a135,33
a56,a136,47
a56,a137,23
a56,a138,19
a56,a139,692
a56,a140,178
a56,a141,80
a56,a142,103
a56,a143,199
a56,a144,409
a56,a145,144
a56,a146,326
a56,a147,75
a56,a148,1625
a56,a149,1764
a56,a150,1428
a56,a151,119
a56,a152,0
a56,a153,421
a56,a154,90
a56,a155,931
a56,a156,55
a56,a157,60
a56,a158,89
a56,a159,33
a56,a160,27
a56,a161,35
a56,a162,40
a56,a163,54
a56,a164,9
a56,a165,11
a56,a166,14
a56,a167,6
a56,a168,5
a56,a169,937
a56,a170,492
a56,a171,832
a56,a172,165
a56,a173,229
a56,a174,906
a56,a175,1493
a56,a176,1212
a56,a177,692
a56,a178,337
a56,a179,937
a56,a180,566
a56,a181,242
a56,a182,8
a56,a183,18
a56,a184,880
a56,a185,2258
a56,a186,614
a56,a187,29
a56,a188,20
a56,a189,5
a56,a190,6
a56,a191,9
a57,a58,238
a57,a59,715
a57,a60,646
a57,a61,392
a57,a62,1104
a57,a63,36
a57,a64,113
a57,a65,75
a57,a66,164
a57,a67,112
a57,a68,244
a57,a69,22
a57,a70,19
a57,a71,35
a57,a72,34
a57,a73,15
a57,a74,20
a57,a75,37
a57,a76,163
a57,a77,141
a57,a78,276
a57,a79,248
a57,a80,571
a57,a81,534
a57,a82,468
a57,a83,548
a57,a84,4
a57,a85,0
a57,a86,0
a57,a87,416
a57,a88,189
a57,a89,0
a57,a90,503
a57,a91,1353
a57,a92,0
a57,a93,649
a57,a94,1844
a57,a95,1469
a57,a96,22
a57,a97,1650
a57,a98,1831
a57,a99,1208
a57,a100,993
a57,a101,954
a57,a102,1034
a57,a103,1172
a57,a104,659
a57,a105,491
a57,a106,235
a57,a107,751
a57,a108,670
a57,a109,552
a57,a110,490
a57,a111,630
a57,a112,0
a57,a113,128
a57,a114,129
a57,a115,68
a57,a116,46
a57,a117,124
a57,a118,45
a57,a119,51
a57,a120,42
a57,a121,64
a57,a122,73
a57,a123,33
a57,a124,39
a57,a125,67
a57,a126,54
a57,a127,45
a57,a128,31
a57,a129,33
a57,a130,49
a57,a131,76
a57,a132,86
a57,a133,102
a57,a134,72
a57,a135,103
a57,a136,103
a57,a137,55
a57,a138,57
a57,a139,687
a57,a140,279
a57,a141,146
a57,a142,195
a57,a143,323
a57,a144,501
a57,a145,195
a57,a146,408
a57,a147,122
a57,a148,1607
a57,a149,1190
a57,a150,969
a57,a151,2
a57,a152,0
a57,a153,547
a57,a154,0
a57,a155,175
a57,a156,348
a57,a157,373
a57,a158,506
a57,a159,204
a57,a160,153
a57,a161,204
a57,a162,251
a57,a163,349
a57,a164,46
a57,a165,63
a57,a166,71
a57,a167,34
a57,a168,28
a57,a169,955
a57,a170,480
a57,a171,810
a57,a172,182
a57,a173,248
a57,a174,685
a57,a175,1153
a57,a176,1184
a57,a177,578
a57,a178,307
a57,a179,619
a57,a180,398
a57,a181,205
a57,a182,11
a57,a183,24
a57,a184,479
a57,a185,1890
a57,a186,817
a57,a187,180
a57,a188,105
a57,a189,29
a57,a190,27
a57,a191,18
a58,a59,60
a58,a60,4
a58,a61,0
a58,a62,607
a58,a63,21
a58,a64,15
a58,a65,11
a58,a66,17
a58,a67,9
a58,a68,13
a58,a69,1804
a58,a70,1212
a58,a71,1872
a58,a72,1900
a58,a73,1236
a58,a74,1180
a58,a75,1886
a58,a76,362
a58,a77,110
a58,a78,312
a58,a79,499
a58,a80,21
a58,a81,33
a58,a82,50
a58,a83,26
a58,a84,111
a58,a85,167
a58,a86,196
a58,a87,51
a58,a88,71
a58,a89,117
a58,a90,34
a58,a91,345
a58,a92,281
a58,a93,187
a58,a94,236
a58,a95,676
a58,a96,498
a58,a97,535
a58,a98,696
a58,a99,26
a58,a100,20
a58,a101,48
a58,a102,59
a58,a103,59
a58,a104,41
a58,a105,50
a58,a106,61
a58,a107,29
a58,a108,28
a58,a109,38
a58,a110,853
a58,a111,757
a58,a112,129
a58,a113,5
a58,a114,9
a58,a115,26
a58,a116,25
a58,a117,22
a58,a118,48
a58,a119,98
a58,a120,27
a58,a121,50
a58,a122,102
a58,a123,617
a58,a124,590
a58,a125,1960
a58,a126,1281
a58,a127,1752
a58,a128,1206
a58,a129,753
a58,a130,759
a58,a131,1858
a58,a132,974
a58,a133,1707
a58,a134,326
a58,a135,254
a58,a136,762
a58,a137,437
a58,a138,147
a58,a139,1169
a58,a140,1369
a58,a141,1479
a58,a142,754
a58,a143,782
a58,a144,787
a58,a145,1649
a58,a146,1343
a58,a147,1364
a58,a148,669
a58,a149,304
a58,a150,234
a58,a151,122
a58,a152,194
a58,a153,124
a58,a154,122
a58,a155,74
a58,a156,8
a58,a157,12
a58,a158,15
a58,a159,7
a58,a160,6
a58,a161,9
a58,a162,7
a58,a163,7
a58,a164,13
a58,a165,17
a58,a166,16
a58,a167,14
a58,a168,12
a58,a169,816
a58,a170,1182
a58,a171,1059
a58,a172,410
a58,a173,997
a58,a174,2
a58,a175,115
a58,a176,636
a58,a177,286
a58,a178,3
a58,a179,4
a58,a180,0
a58,a181,0
a58,a182,968
a58,a183,1867
a58,a184,60
a58,a185,538
a58,a186,13
a58,a187,5
a58,a188,6
a58,a189,11
a58,a190,29
a58,a191,826
a59,a60,0
a59,a61,0
a59,a62,0
a59,a63,6
a59,a64,7
a59,a65,4
a59,a66,8
a59,a67,5
a59,a68,7
a59,a69,405
a59,a70,217
a59,a71,407
a59,a72,430
a59,a73,232
a59,a74,209
a59,a75,411
a59,a76,88
a59,a77,34
a59,a78,100
a59,a79,134
a59,a80,19
a59,a81,23
a59,a82,41
a59,a83,25
a59,a84,256
a59,a85,294
a59,a86,428
a59,a87,82
a59,a88,139
a59,a89,177
a59,a90,37
a59,a91,1745
a59,a92,1406
a59,a93,1055
a59,a94,1424
a59,a95,1083
a59,a96,1760
a59,a97,1644
a59,a98,64
a59,a99,89
a59,a100,59
a59,a101,176
a59,a102,249
a59,a103,265
a59,a104,82
a59,a105,136
a59,a106,146
a59,a107,65
a59,a108,48
a59,a109,64
a59,a110,828
a59,a111,1488
a59,a112,407
a59,a113,3
a59,a114,5
a59,a115,9
a59,a116,8
a59,a117,9
a59,a118,13
a59,a119,24
a59,a120,8
a59,a121,15
a59,a122,25
a59,a123,112
a59,a124,107
a59,a125,551
a59,a126,242
a59,a127,355
a59,a128,215
a59,a129,133
a59,a130,142
a59,a131,431
a59,a132,194
a59,a133,399
a59,a134,67
a59,a135,60
a59,a136,159
a59,a137,85
a59,a138,34
a59,a139,745
a59,a140,381
a59,a141,357
a59,a142,185
a59,a143,245
a59,a144,344
a59,a145,649
a59,a146,651
a59,a147,728
a59,a148,14
a59,a149,0
a59,a150,0
a59,a151,552
a59,a152,748
a59,a153,613
a59,a154,415
a59,a155,277
a59,a156,6
a59,a157,8
a59,a158,12
a59,a159,5
a59,a160,4
a59,a161,5
a59,a162,5
a59,a163,6
a59,a164,5
a59,a165,6
a59,a166,6
a59,a167,4
a59,a168,4
a59,a169,1108
a59,a170,836
a59,a171,980
a59,a172,858
a59,a173,831
a59,a174,440
a59,a175,359
a59,a176,1005
a59,a177,924
a59,a178,729
a59,a179,6
a59,a180,19
a59,a181,606
a59,a182,182
a59,a183,523
a59,a184,0
a59,a185,1329
a59,a186,37
a59,a187,3
a59,a188,3
a59,a189,3
a59,a190,8
a59,a191,142
a60,a61,0
a60,a62,0
a60,a63,11
a60,a64,10
a60,a65,6
a60,a66,12
a60,a67,7
a60,a68,10
a60,a69,619
a60,a70,355
a60,a71,668
a60,a72,674
a60,a73,354
a60,a74,345
a60,a75,675
a60,a76,147
a60,a77,54
a60,a78,152
a60,a79,218
a60,a80,23
a60,a81,30
a60,a82,50
a60,a83,31
a60,a84,244
a60,a85,301
a60,a86,421
a60,a87,85
a60,a88,138
a60,a89,188
a60,a90,43
a60,a91,1420
a60,a92,1141
a60,a93,837
a60,a94,1120
a60,a95,1056
a60,a96,1507
a60,a97,1500
a60,a98,175
a60,a99,74
a60,a100,52
a60,a101,148
a60,a102,204
a60,a103,214
a60,a104,81
a60,a105,123
a60,a106,136
a60,a107,62
a60,a108,49
a60,a109,64
a60,a110,892
a60,a111,1192
a60,a112,362
a60,a113,4
a60,a114,6
a60,a115,14
a60,a116,13
a60,a117,13
a60,a118,22
a60,a119,40
a60,a120,13
a60,a121,24
a60,a122,42
a60,a123,193
a60,a124,185
a60,a125,887
a60,a126,418
a60,a127,595
a60,a128,366
a60,a129,229
a60,a130,247
a60,a131,724
a60,a132,338
a60,a133,669
a60,a134,115
a60,a135,101
a60,a136,274
a60,a137,147
a60,a138,57
a60,a139,900
a60,a140,616
a60,a141,596
a60,a142,309
a60,a143,375
a60,a144,473
a60,a145,964
a60,a146,894
a60,a147,1045
a60,a148,56
a60,a149,0
a60,a150,0
a60,a151,447
a60,a152,638
a60,a153,494
a60,a154,362
a60,a155,230
a60,a156,8
a60,a157,11
a60,a158,15
a60,a159,6
a60,a160,5
a60,a161,7
a60,a162,6
a60,a163,8
a60,a164,7
a60,a165,9
a60,a166,9
a60,a167,7
a60,a168,6
a60,a169,905
a60,a170,994
a60,a171,1039
a60,a172,992
a60,a173,1026
a60,a174,53
a60,a175,23
a60,a176,648
a60,a177,707
a60,a178,372
a60,a179,0
a60,a180,0
a60,a181,248
a60,a182,270
a60,a183,749
a60,a184,0
a60,a185,1456
a60,a186,32
a60,a187,4
a60,a188,4
a60,a189,5
a60,a190,13
a60,a191,236
a61,a62,179
a61,a63,13
a61,a64,11
a61,a65,7
a61,a66,13
a61,a67,7
a61,a68,10
a61,a69,1003
a61,a70,581
a61,a71,1040
a61,a72,1078
a61,a73,598
a61,a74,562
a61,a75,1050
a61,a76,188
a61,a77,65
a61,a78,182
a61,a79,272
a61,a80,21
a61,a81,29
a61,a82,45
a61,a83,27
a61,a84,158
a61,a85,209
a61,a86,273
a61,a87,62
a61,a88,93
a61,a89,139
a61,a90,36
a61,a91,747
a61,a92,603
a61,a93,411
a61,a94,544
a61,a95,1107
a61,a96,969
a61,a97,1058
a61,a98,833
a61,a99,43
a61,a100,32
a61,a101,84
a61,a102,111
a61,a103,115
a61,a104,55
a61,a105,76
a61,a106,88
a61,a107,41
a61,a108,35
a61,a109,46
a61,a110,829
a61,a111,1072
a61,a112,214
a61,a113,4
a61,a114,7
a61,a115,17
a61,a116,15
a61,a117,15
a61,a118,28
a61,a119,52
a61,a120,16
a61,a121,29
a61,a122,54
a61,a123,291
a61,a124,279
a61,a125,1299
a61,a126,634
a61,a127,924
a61,a128,577
a61,a129,353
a61,a130,364
a61,a131,1056
a61,a132,477
a61,a133,959
a61,a134,160
a61,a135,132
a61,a136,379
a61,a137,210
a61,a138,75
a61,a139,975
a61,a140,800
a61,a141,824
a61,a142,398
a61,a143,465
a61,a144,537
a61,a145,1269
a61,a146,1110
a61,a147,1423
a61,a148,562
a61,a149,37
a61,a150,15
a61,a151,236
a61,a152,358
a61,a153,257
a61,a154,209
a61,a155,128
a61,a156,8
a61,a157,10
a61,a158,14
a61,a159,6
a61,a160,5
a61,a161,7
a61,a162,6
a61,a163,7
a61,a164,8
a61,a165,11
a61,a166,11
a61,a167,8
a61,a168,7
a61,a169,949
a61,a170,1181
a61,a171,1094
a61,a172,1184
a61,a173,1311
a61,a174,57
a61,a175,59
a61,a176,767
a61,a177,781
a61,a178,385
a61,a179,0
a61,a180,0
a61,a181,119
a61,a182,464
a61,a183,1209
a61,a184,0
a61,a185,1118
a61,a186,20
a61,a187,4
a61,a188,4
a61,a189,6
a61,a190,17
a61,a191,381
a62,a63,4
a62,a64,5
a62,a65,3
a62,a66,7
a62,a67,4
a62,a68,7
a62,a69,140
a62,a70,77
a62,a71,150
a62,a72,150
a62,a73,78
a62,a74,75
a62,a75,151
a62,a76,54
a62,a77,23
a62,a78,73
a62,a79,88
a62,a80,19
a62,a81,23
a62,a82,45
a62,a83,28
a62,a84,393
a62,a85,422
a62,a86,650
a62,a87,115
a62,a88,207
a62,a89,240
a62,a90,43
a62,a91,2172
a62,a92,2134
a62,a93,1769
a62,a94,2247
a62,a95,372
a62,a96,2099
a62,a97,832
a62,a98,0
a62,a99,151
a62,a100,97
a62,a101,301
a62,a102,436
a62,a103,472
a62,a104,124
a62,a105,219
a62,a106,230
a62,a107,100
a62,a108,68
a62,a109,91
a62,a110,879
a62,a111,1428
a62,a112,660
a62,a113,3
a62,a114,4
a62,a115,6
a62,a116,5
a62,a117,7
a62,a118,8
a62,a119,14
a62,a120,5
a62,a121,10
a62,a122,15
a62,a123,47
a62,a124,45
a62,a125,222
a62,a126,97
a62,a127,133
a62,a128,81
a62,a129,54
a62,a130,62
a62,a131,180
a62,a132,91
a62,a133,181
a62,a134,34
a62,a135,34
a62,a136,79
a62,a137,40
a62,a138,19
a62,a139,691
a62,a140,220
a62,a141,180
a62,a142,110
a62,a143,168
a62,a144,283
a62,a145,358
a62,a146,431
a62,a147,327
a62,a148,0
a62,a149,0
a62,a150,27
a62,a151,955
a62,a152,1226
a62,a153,1063
a62,a154,693
a62,a155,476
a62,a156,6
a62,a157,7
a62,a158,11
a62,a159,4
a62,a160,3
a62,a161,5
a62,a162,4
a62,a163,6
a62,a164,3
a62,a165,4
a62,a166,5
a62,a167,3
a62,a168,2
a62,a169,1148
a62,a170,638
a62,a171,916
a62,a172,483
a62,a173,509
a62,a174,669
a62,a175,492
a62,a176,967
a62,a177,832
a62,a178,656
a62,a179,78
a62,a180,372
a62,a181,637
a62,a182,62
a62,a183,182
a62,a184,0
a62,a185,177
a62,a186,60
a62,a187,3
a62,a188,3
a62,a189,2
a62,a190,5
a62,a191,52
a63,a64,1239
a63,a65,1336
a63,a66,1290
a63,a67,1271
a63,a68,646
a63,a69,30
a63,a70,38
a63,a71,16
a63,a72,15
a63,a73,33
a63,a74,54
a63,a75,20
a63,a76,1367
a63,a77,425
a63,a78,1569
a63,a79,1272
a63,a80,84
a63,a81,246
a63,a82,230
a63,a83,55
a63,a84,39
a63,a85,67
a63,a86,51
a63,a87,61
a63,a88,54
a63,a89,107
a63,a90,54
a63,a91,0
a63,a92,2
a63,a93,1
a63,a94,0
a63,a95,3
a63,a96,3
a63,a97,0
a63,a98,2
a63,a99,9
a63,a100,14
a63,a101,11
a63,a102,7
a63,a103,5
a63,a104,33
a63,a105,20
a63,a106,34
a63,a107,26
a63,a108,43
a63,a109,54
a63,a110,230
a63,a111,21
a63,a112,26
a63,a113,398
a63,a114,866
a63,a115,31
a63,a116,0
a63,a117,1128
a63,a118,6
a63,a119,483
a63,a120,0
a63,a121,0
a63,a122,429
a63,a123,547
a63,a124,691
a63,a125,18
a63,a126,153
a63,a127,29
a63,a128,102
a63,a129,284
a63,a130,557
a63,a131,55
a63,a132,496
a63,a133,191
a63,a134,1273
a63,a135,913
a63,a136,953
a63,a137,1160
a63,a138,1268
a63,a139,226
a63,a140,427
a63,a141,420
a63,a142,980
a63,a143,875
a63,a144,734
a63,a145,130
a63,a146,268
a63,a147,58
a63,a148,12
a63,a149,13
a63,a150,15
a63,a151,7
a63,a152,9
a63,a153,3
a63,a154,14
a63,a155,14
a63,a156,72
a63,a157,97
a63,a158,39
a63,a159,190
a63,a160,380
a63,a161,484
a63,a162,132
a63,a163,28
a63,a164,135
a63,a165,0
a63,a166,531
a63,a167,0
a63,a168,0
a63,a169,58
a63,a170,125
a63,a171,101
a63,a172,39
a63,a173,61
a63,a174,34
a63,a175,25
a63,a176,33
a63,a177,69
a63,a178,48
a63,a179,19
a63,a180,25
a63,a181,31
a63,a182,32
a63,a183,18
a63,a184,7
a63,a185,0
a63,a186,11
a63,a187,144
a63,a188,692
a63,a189,0
a63,a190,0
a63,a191,88
a64,a65,0
a64,a66,0
a64,a67,0
a64,a68,0
a64,a69,14
a64,a70,17
a64,a71,13
a64,a72,13
a64,a73,13
a64,a74,22
a64,a75,17
a64,a76,1124
a64,a77,1333
a64,a78,1211
a64,a79,828
a64,a80,977
a64,a81,854
a64,a82,986
a64,a83,923
a64,a84,200
a64,a85,260
a64,a86,158
a64,a87,463
a64,a88,324
a64,a89,599
a64,a90,766
a64,a91,3
a64,a92,10
a64,a93,6
a64,a94,2
a64,a95,7
a64,a96,12
a64,a97,3
a64,a98,5
a64,a99,67
a64,a100,137
a64,a101,66
a64,a102,37
a64,a103,24
a64,a104,281
a64,a105,149
a64,a106,226
a64,a107,267
a64,a108,449
a64,a109,461
a64,a110,291
a64,a111,31
a64,a112,111
a64,a113,141
a64,a114,0
a64,a115,2
a64,a116,500
a64,a117,0
a64,a118,1790
a64,a119,1496
a64,a120,1685
a64,a121,1677
a64,a122,1619
a64,a123,179
a64,a124,251
a64,a125,22
a64,a126,75
a64,a127,26
a64,a128,45
a64,a129,101
a64,a130,222
a64,a131,39
a64,a132,218
a64,a133,107
a64,a134,907
a64,a135,1401
a64,a136,517
a64,a137,534
a64,a138,1222
a64,a139,207
a64,a140,264
a64,a141,225
a64,a142,609
a64,a143,640
a64,a144,637
a64,a145,88
a64,a146,208
a64,a147,43
a64,a148,17
a64,a149,14
a64,a150,16
a64,a151,31
a64,a152,37
a64,a153,17
a64,a154,60
a64,a155,80
a64,a156,147
a64,a157,137
a64,a158,811
a64,a159,195
a64,a160,56
a64,a161,0
a64,a162,170
a64,a163,727
a64,a164,27
a64,a165,0
a64,a166,0
a64,a167,315
a64,a168,383
a64,a169,70
a64,a170,102
a64,a171,94
a64,a172,28
a64,a173,48
a64,a174,30
a64,a175,25
a64,a176,44
a64,a177,55
a64,a178,40
a64,a179,16
a64,a180,19
a64,a181,21
a64,a182,11
a64,a183,10
a64,a184,6
a64,a185,1
a64,a186,143
a64,a187,420
a64,a188,135
a64,a189,222
a64,a190,1816
a64,a191,30
a65,a66,17
a65,a67,0
a65,a68,4
a65,a69,11
a65,a70,13
a65,a71,11
a65,a72,10
a65,a73,10
a65,a74,17
a65,a75,14
a65,a76,952
a65,a77,1650
a65,a78,1049
a65,a79,642
a65,a80,893
a65,a81,1005
a65,a82,885
a65,a83,770
a65,a84,140
a65,a85,181
a65,a86,106
a65,a87,338
a65,a88,231
a65,a89,440
a65,a90,595
a65,a91,2
a65,a92,7
a65,a93,4
a65,a94,1
a65,a95,5
a65,a96,8
a65,a97,2
a65,a98,3
a65,a99,48
a65,a100,98
a65,a101,47
a65,a102,27
a65,a103,17
a65,a104,201
a65,a105,106
a65,a106,162
a65,a107,191
a65,a108,327
a65,a109,336
a65,a110,189
a65,a111,20
a65,a112,76
a65,a113,275
a65,a114,13
a65,a115,346
a65,a116,1091
a65,a117,32
a65,a118,1733
a65,a119,1273
a65,a120,1859
a65,a121,1827
a65,a122,1495
a65,a123,137
a65,a124,189
a65,a125,18
a65,a126,58
a65,a127,21
a65,a128,35
a65,a129,75
a65,a130,166
a65,a131,31
a65,a132,164
a65,a133,81
a65,a134,717
a65,a135,1243
a65,a136,395
a65,a137,415
a65,a138,981
a65,a139,139
a65,a140,196
a65,a141,168
a65,a142,467
a65,a143,482
a65,a144,460
a65,a145,65
a65,a146,146
a65,a147,33
a65,a148,11
a65,a149,9
a65,a150,10
a65,a151,21
a65,a152,25
a65,a153,12
a65,a154,43
a65,a155,57
a65,a156,532
a65,a157,527
a65,a158,954
a65,a159,584
a65,a160,261
a65,a161,39
a65,a162,561
a65,a163,918
a65,a164,0
a65,a165,87
a65,a166,0
a65,a167,11
a65,a168,0
a65,a169,45
a65,a170,70
a65,a171,62
a65,a172,21
a65,a173,34
a65,a174,20
a65,a175,17
a65,a176,29
a65,a177,37
a65,a178,28
a65,a179,11
a65,a180,13
a65,a181,15
a65,a182,8
a65,a183,7
a65,a184,4
a65,a185,1
a65,a186,106
a65,a187,711
a65,a188,3
a65,a189,0
a65,a190,1794
a65,a191,23
a66,a67,0
a66,a68,0
a66,a69,13
a66,a70,15
a66,a71,14
a66,a72,14
a66,a73,12
a66,a74,18
a66,a75,17
a66,a76,887
a66,a77,1057
a66,a78,992
a66,a79,703
a66,a80,1330
a66,a81,859
a66,a82,1276
a66,a83,1443
a66,a84,327
a66,a85,412
a66,a86,230
a66,a87,785
a66,a88,541
a66,a89,938
a66,a90,1275
a66,a91,4
a66,a92,15
a66,a93,9
a66,a94,3
a66,a95,10
a66,a96,18
a66,a97,5
a66,a98,7
a66,a99,111
a66,a100,231
a66,a101,109
a66,a102,62
a66,a103,39
a66,a104,483
a66,a105,253
a66,a106,386
a66,a107,460
a66,a108,775
a66,a109,792
a66,a110,350
a66,a111,41
a66,a112,176
a66,a113,408
a66,a114,0
a66,a115,135
a66,a116,985
a66,a117,0
a66,a118,1236
a66,a119,947
a66,a120,1325
a66,a121,1306
a66,a122,1159
a66,a123,116
a66,a124,171
a66,a125,26
a66,a126,64
a66,a127,27
a66,a128,37
a66,a129,74
a66,a130,160
a66,a131,39
a66,a132,166
a66,a133,97
a66,a134,599
a66,a135,1001
a66,a136,387
a66,a137,334
a66,a138,787
a66,a139,233
a66,a140,253
a66,a141,200
a66,a142,514
a66,a143,606
a66,a144,647
a66,a145,95
a66,a146,221
a66,a147,47
a66,a148,22
a66,a149,18
a66,a150,19
a66,a151,48
a66,a152,56
a66,a153,28
a66,a154,99
a66,a155,135
a66,a156,114
a66,a157,33
a66,a158,859
a66,a159,202
a66,a160,209
a66,a161,1
a66,a162,143
a66,a163,932
a66,a164,464
a66,a165,70
a66,a166,26
a66,a167,893
a66,a168,1064
a66,a169,87
a66,a170,114
a66,a171,111
a66,a172,32
a66,a173,55
a66,a174,36
a66,a175,31
a66,a176,56
a66,a177,64
a66,a178,46
a66,a179,20
a66,a180,22
a66,a181,24
a66,a182,9
a66,a183,10
a66,a184,7
a66,a185,2
a66,a186,228
a66,a187,780
a66,a188,401
a66,a189,1010
a66,a190,1240
a66,a191,23
a67,a68,0
a67,a69,8
a67,a70,9
a67,a71,8
a67,a72,8
a67,a73,7
a67,a74,12
a67,a75,10
a67,a76,661
a67,a77,1176
a67,a78,770
a67,a79,463
a67,a80,1488
a67,a81,1420
a67,a82,1367
a67,a83,1407
a67,a84,237
a67,a85,301
a67,a86,157
a67,a87,608
a67,a88,403
a67,a89,740
a67,a90,1130
a67,a91,3
a67,a92,10
a67,a93,6
a67,a94,2
a67,a95,6
a67,a96,11
a67,a97,3
a67,a98,4
a67,a99,87
a67,a100,188
a67,a101,82
a67,a102,45
a67,a103,28
a67,a104,373
a67,a105,194
a67,a106,291
a67,a107,366
a67,a108,619
a67,a109,618
a67,a110,219
a67,a111,24
a67,a112,124
a67,a113,11
a67,a114,0
a67,a115,600
a67,a116,1147
a67,a117,93
a67,a118,1067
a67,a119,741
a67,a120,1230
a67,a121,1196
a67,a122,946
a67,a123,82
a67,a124,115
a67,a125,14
a67,a126,39
a67,a127,16
a67,a128,24
a67,a129,48
a67,a130,105
a67,a131,23
a67,a132,105
a67,a133,57
a67,a134,432
a67,a135,789
a67,a136,251
a67,a137,244
a67,a138,583
a67,a139,137
a67,a140,149
a67,a141,118
a67,a142,330
a67,a143,394
a67,a144,434
a67,a145,52
a67,a146,128
a67,a147,25
a67,a148,13
a67,a149,10
a67,a150,11
a67,a151,34
a67,a152,39
a67,a153,20
a67,a154,71
a67,a155,99
a67,a156,197
a67,a157,189
a67,a158,1359
a67,a159,207
a67,a160,10
a67,a161,0
a67,a162,211
a67,a163,1060
a67,a164,386
a67,a165,384
a67,a166,7
a67,a167,722
a67,a168,641
a67,a169,50
a67,a170,64
a67,a171,64
a67,a172,17
a67,a173,30
a67,a174,20
a67,a175,17
a67,a176,33
a67,a177,35
a67,a178,25
a67,a179,11
a67,a180,12
a67,a181,13
a67,a182,6
a67,a183,5
a67,a184,4
a67,a185,1
a67,a186,212
a67,a187,385
a67,a188,0
a67,a189,7
a67,a190,1154
a67,a191,15
a68,a69,7
a68,a70,8
a68,a71,7
a68,a72,7
a68,a73,6
a68,a74,9
a68,a75,8
a68,a76,521
a68,a77,687
a68,a78,676
a68,a79,441
a68,a80,1233
a68,a81,665
a68,a82,1326
a68,a83,1811
a68,a84,558
a68,a85,688
a68,a86,345
a68,a87,1343
a68,a88,930
a68,a89,1444
a68,a90,1988
a68,a91,5
a68,a92,20
a68,a93,12
a68,a94,4
a68,a95,11
a68,a96,21
a68,a97,5
a68,a98,6
a68,a99,209
a68,a100,449
a68,a101,198
a68,a102,108
a68,a103,66
a68,a104,889
a68,a105,471
a68,a106,695
a68,a107,873
a68,a108,1396
a68,a109,1381
a68,a110,358
a68,a111,43
a68,a112,290
a68,a113,90
a68,a114,0
a68,a115,344
a68,a116,622
a68,a117,4
a68,a118,532
a68,a119,404
a68,a120,601
a68,a121,614
a68,a122,560
a68,a123,54
a68,a124,80
a68,a125,13
a68,a126,32
a68,a127,13
a68,a128,18
a68,a129,37
a68,a130,77
a68,a131,19
a68,a132,83
a68,a133,50
a68,a134,276
a68,a135,492
a68,a136,195
a68,a137,152
a68,a138,353
a68,a139,200
a68,a140,161
a68,a141,113
a68,a142,302
a68,a143,436
a68,a144,547
a68,a145,60
a68,a146,164
a68,a147,26
a68,a148,22
a68,a149,16
a68,a150,17
a68,a151,77
a68,a152,88
a68,a153,45
a68,a154,168
a68,a155,238
a68,a156,0
a68,a157,0
a68,a158,226
a68,a159,0
a68,a160,12
a68,a161,0
a68,a162,0
a68,a163,160
a68,a164,489
a68,a165,265
a68,a166,115
a68,a167,592
a68,a168,602
a68,a169,83
a68,a170,88
a68,a171,101
a68,a172,20
a68,a173,37
a68,a174,30
a68,a175,27
a68,a176,55
a68,a177,50
a68,a178,33
a68,a179,16
a68,a180,16
a68,a181,15
a68,a182,5
a68,a183,5
a68,a184,6
a68,a185,2
a68,a186,467
a68,a187,190
a68,a188,88
a68,a189,524
a68,a190,538
a68,a191,12
a69,a70,0
a69,a71,0
a69,a72,0
a69,a73,0
a69,a74,0
a69,a75,1
a69,a76,762
a69,a77,160
a69,a78,393
a69,a79,677
a69,a80,5
a69,a81,11
a69,a82,18
a69,a83,4
a69,a84,15
a69,a85,30
a69,a86,27
a69,a87,9
a69,a88,12
a69,a89,21
a69,a90,7
a69,a91,4
a69,a92,6
a69,a93,3
a69,a94,2
a69,a95,33
a69,a96,15
a69,a97,8
a69,a98,38
a69,a99,2
a69,a100,2
a69,a101,4
a69,a102,4
a69,a103,3
a69,a104,6
a69,a105,6
a69,a106,8
a69,a107,4
a69,a108,5
a69,a109,7
a69,a110,362
a69,a111,108
a69,a112,12
a69,a113,3
a69,a114,6
a69,a115,26
a69,a116,32
a69,a117,21
a69,a118,110
a69,a119,275
a69,a120,53
a69,a121,77
a69,a122,270
a69,a123,2002
a69,a124,1902
a69,a125,547
a69,a126,1115
a69,a127,495
a69,a128,3
a69,a129,1639
a69,a130,1937
a69,a131,1834
a69,a132,2218
a69,a133,2418
a69,a134,1052
a69,a135,545
a69,a136,1636
a69,a137,1504
a69,a138,538
a69,a139,857
a69,a140,1830
a69,a141,2191
a69,a142,1293
a69,a143,902
a69,a144,654
a69,a145,2398
a69,a146,1550
a69,a147,2261
a69,a148,163
a69,a149,283
a69,a150,527
a69,a151,6
a69,a152,11
a69,a153,5
a69,a154,10
a69,a155,6
a69,a156,1
a69,a157,2
a69,a158,2
a69,a159,2
a69,a160,3
a69,a161,4
a69,a162,2
a69,a163,1
a69,a164,15
a69,a165,19
a69,a166,17
a69,a167,18
a69,a168,19
a69,a169,672
a69,a170,1440
a69,a171,857
a69,a172,2342
a69,a173,2370
a69,a174,1311
a69,a175,599
a69,a176,523
a69,a177,1338
a69,a178,2154
a69,a179,853
a69,a180,1533
a69,a181,2247
a69,a182,17
a69,a183,0
a69,a184,468
a69,a185,7
a69,a186,1
a69,a187,1
a69,a188,3
a69,a189,21
a69,a190,76
a69,a191,84
a70,a71,0
a70,a72,7
a70,a73,0
