O_id,D_id,flow
a61,a90,164
a61,a91,1133
a61,a92,430
a61,a93,623
a61,a94,240
a61,a95,640
a61,a96,441
a61,a97,187
a61,a98,451
a61,a99,103
a61,a100,0
a61,a101,0
a61,a102,313
a61,a103,323
a61,a104,91
a61,a105,137
a61,a106,64
a61,a107,893
a61,a108,805
a61,a109,739
a61,a110,483
a61,a111,263
a61,a112,849
a61,a113,865
a61,a114,794
a61,a115,956
a61,a116,741
a61,a117,184
a61,a118,89
a61,a119,234
a61,a120,95
a61,a121,25
a61,a122,78
a61,a123,29
a61,a124,22
a61,a125,13
a61,a126,53
a61,a127,102
a61,a128,222
a61,a129,170
a61,a130,241
a61,a131,497
a61,a132,644
a61,a133,972
a61,a134,773
a61,a135,319
a61,a136,257
a61,a137,653
a61,a138,588
a61,a139,713
a61,a140,789
a61,a141,858
a61,a142,530
a61,a143,180
a61,a144,310
a61,a145,544
a61,a146,163
a61,a147,178
a61,a148,157
a61,a149,22
a61,a150,31
a61,a151,24
a61,a152,13
a61,a153,205
a61,a154,355
a61,a155,382
a61,a156,643
a61,a157,133
a61,a158,58
a61,a159,270
a61,a160,331
a61,a161,6
a61,a162,0
a61,a163,145
a61,a164,173
a61,a165,201
a61,a166,276
a61,a167,296
a61,a168,239
a61,a169,181
a61,a170,238
a61,a171,187
a61,a172,241
a61,a173,170
a61,a174,297
a61,a175,351
a61,a176,69
a61,a177,179
a61,a178,112
a61,a179,93
a61,a180,2
a61,a181,15
a61,a182,50
a61,a183,43
a61,a184,63
a61,a185,10
a61,a186,5
a61,a187,10
a61,a188,136
a61,a189,165
a61,a190,231
a61,a191,981
a61,a192,1079
a61,a193,77
a61,a194,203
a62,a63,0
a62,a64,0
a62,a65,1
a62,a66,0
a62,a67,0
a62,a68,326
a62,a69,42
a62,a70,251
a62,a71,203
a62,a72,1225
a62,a73,72
a62,a74,101
a62,a75,109
a62,a76,58
a62,a77,96
a62,a78,89
a62,a79,104
a62,a80,92
a62,a81,2
a62,a82,172
a62,a83,114
a62,a84,19
a62,a85,35
a62,a86,176
a62,a87,64
a62,a88,39
a62,a89,1211
a62,a90,15
a62,a91,51
a62,a92,153
a62,a93,169
a62,a94,118
a62,a95,132
a62,a96,123
a62,a97,99
a62,a98,101
a62,a99,241
a62,a100,202
a62,a101,193
a62,a102,171
a62,a103,176
a62,a104,65
a62,a105,115
a62,a106,70
a62,a107,271
a62,a108,245
a62,a109,257
a62,a110,178
a62,a111,208
a62,a112,235
a62,a113,230
a62,a114,199
a62,a115,211
a62,a116,228
a62,a117,2
a62,a118,40
a62,a119,0
a62,a120,0
a62,a121,261
a62,a122,56
a62,a123,21
a62,a124,1244
a62,a125,951
a62,a126,1495
a62,a127,1186
a62,a128,24
a62,a129,19
a62,a130,20
a62,a131,126
a62,a132,127
a62,a133,147
a62,a134,106
a62,a135,160
a62,a136,129
a62,a137,216
a62,a138,155
a62,a139,190
a62,a140,222
a62,a141,255
a62,a142,198
a62,a143,115
a62,a144,163
a62,a145,223
a62,a146,363
a62,a147,426
a62,a148,270
a62,a149,1245
a62,a150,1177
a62,a151,1723
a62,a152,1592
a62,a153,25
a62,a154,62
a62,a155,38
a62,a156,67
a62,a157,54
a62,a158,74
a62,a159,93
a62,a160,165
a62,a161,91
a62,a162,116
a62,a163,254
a62,a164,521
a62,a165,69
a62,a166,52
a62,a167,53
a62,a168,52
a62,a169,165
a62,a170,60
a62,a171,72
a62,a172,101
a62,a173,55
a62,a174,88
a62,a175,119
a62,a176,79
a62,a177,108
a62,a178,54
a62,a179,147
a62,a180,86
a62,a181,160
a62,a182,62
a62,a183,102
a62,a184,362
a62,a185,1727
a62,a186,1734
a62,a187,1743
a62,a188,248
a62,a189,16
a62,a190,9
a62,a191,26
a62,a192,33
a62,a193,59
a62,a194,93
a63,a64,0
a63,a65,0
a63,a66,0
a63,a67,0
a63,a68,0
a63,a69,0
a63,a70,0
a63,a71,0
a63,a72,210
a63,a73,90
a63,a74,95
a63,a75,88
a63,a76,39
a63,a77,83
a63,a78,98
a63,a79,104
a63,a80,69
a63,a81,2
a63,a82,229
a63,a83,165
a63,a84,152
a63,a85,130
a63,a86,189
a63,a87,113
a63,a88,106
a63,a89,1185
a63,a90,10
a63,a91,27
a63,a92,80
a63,a93,99
a63,a94,59
a63,a95,66
a63,a96,59
a63,a97,46
a63,a98,44
a63,a99,142
a63,a100,113
a63,a101,144
a63,a102,170
a63,a103,161
a63,a104,72
a63,a105,122
a63,a106,81
a63,a107,194
a63,a108,185
a63,a109,236
a63,a110,195
a63,a111,164
a63,a112,151
a63,a113,155
a63,a114,110
a63,a115,122
a63,a116,133
a63,a117,236
a63,a118,126
a63,a119,160
a63,a120,0
a63,a121,556
a63,a122,374
a63,a123,27
a63,a124,1209
a63,a125,661
a63,a126,1479
a63,a127,1259
a63,a128,16
a63,a129,13
a63,a130,13
a63,a131,65
a63,a132,59
a63,a133,77
a63,a134,53
a63,a135,86
a63,a136,67
a63,a137,179
a63,a138,113
a63,a139,142
a63,a140,158
a63,a141,203
a63,a142,174
a63,a143,117
a63,a144,153
a63,a145,188
a63,a146,690
a63,a147,372
a63,a148,235
a63,a149,1278
a63,a150,1182
a63,a151,1780
a63,a152,1681
a63,a153,17
a63,a154,37
a63,a155,23
a63,a156,37
a63,a157,35
a63,a158,44
a63,a159,50
a63,a160,151
a63,a161,101
a63,a162,86
a63,a163,264
a63,a164,533
a63,a165,53
a63,a166,36
a63,a167,36
a63,a168,36
a63,a169,130
a63,a170,43
a63,a171,64
a63,a172,90
a63,a173,38
a63,a174,67
a63,a175,97
a63,a176,61
a63,a177,84
a63,a178,39
a63,a179,115
a63,a180,59
a63,a181,127
a63,a182,75
a63,a183,112
a63,a184,204
a63,a185,1238
a63,a186,1859
a63,a187,1825
a63,a188,214
a63,a189,11
a63,a190,5
a63,a191,13
a63,a192,16
a63,a193,30
a63,a194,91
a64,a65,0
a64,a66,0
a64,a67,0
a64,a68,25
a64,a69,0
a64,a70,7
a64,a71,149
a64,a72,759
a64,a73,42
a64,a74,60
a64,a75,71
a64,a76,52
a64,a77,67
a64,a78,51
a64,a79,61
a64,a80,93
a64,a81,43
a64,a82,215
a64,a83,121
a64,a84,137
a64,a85,136
a64,a86,152
a64,a87,70
a64,a88,62
a64,a89,1594
a64,a90,8
a64,a91,25
a64,a92,74
a64,a93,83
a64,a94,57
a64,a95,63
a64,a96,59
a64,a97,46
a64,a98,49
a64,a99,120
a64,a100,101
a64,a101,113
a64,a102,97
a64,a103,96
a64,a104,36
a64,a105,64
a64,a106,39
a64,a107,158
a64,a108,142
a64,a109,204
a64,a110,160
a64,a111,128
a64,a112,126
a64,a113,123
a64,a114,100
a64,a115,104
a64,a116,113
a64,a117,31
a64,a118,67
a64,a119,10
a64,a120,0
a64,a121,227
a64,a122,109
a64,a123,0
a64,a124,1063
a64,a125,550
a64,a126,1885
a64,a127,1488
a64,a128,12
a64,a129,10
a64,a130,10
a64,a131,61
a64,a132,62
a64,a133,70
a64,a134,52
a64,a135,76
a64,a136,64
a64,a137,110
a64,a138,72
a64,a139,93
a64,a140,111
a64,a141,137
a64,a142,123
a64,a143,62
a64,a144,85
a64,a145,114
a64,a146,613
a64,a147,477
a64,a148,304
a64,a149,1710
a64,a150,1589
a64,a151,2210
a64,a152,2142
a64,a153,15
a64,a154,35
a64,a155,20
a64,a156,35
a64,a157,30
a64,a158,40
a64,a159,49
a64,a160,86
a64,a161,67
a64,a162,67
a64,a163,276
a64,a164,618
a64,a165,50
a64,a166,34
a64,a167,32
a64,a168,35
a64,a169,159
a64,a170,46
a64,a171,36
a64,a172,51
a64,a173,27
a64,a174,42
a64,a175,57
a64,a176,47
a64,a177,80
a64,a178,29
a64,a179,116
a64,a180,50
a64,a181,121
a64,a182,36
a64,a183,68
a64,a184,362
a64,a185,1913
a64,a186,2302
a64,a187,2277
a64,a188,284
a64,a189,9
a64,a190,4
a64,a191,13
a64,a192,16
a64,a193,27
a64,a194,49
a65,a66,1
a65,a67,28
a65,a68,0
a65,a69,0
a65,a70,0
a65,a71,132
a65,a72,115
a65,a73,21
a65,a74,33
a65,a75,45
a65,a76,47
a65,a77,44
a65,a78,25
a65,a79,32
a65,a80,90
a65,a81,130
a65,a82,203
a65,a83,98
a65,a84,225
a65,a85,188
a65,a86,111
a65,a87,54
a65,a88,57
a65,a89,1885
a65,a90,4
a65,a91,13
a65,a92,39
a65,a93,45
a65,a94,29
a65,a95,33
a65,a96,30
a65,a97,23
a65,a98,25
a65,a99,59
a65,a100,51
a65,a101,62
a65,a102,48
a65,a103,48
a65,a104,17
a65,a105,30
a65,a106,19
a65,a107,92
a65,a108,86
a65,a109,153
a65,a110,124
a65,a111,74
a65,a112,73
a65,a113,72
a65,a114,54
a65,a115,54
a65,a116,57
a65,a117,63
a65,a118,81
a65,a119,71
a65,a120,0
a65,a121,133
a65,a122,79
a65,a123,0
a65,a124,735
a65,a125,134
a65,a126,2140
a65,a127,1621
a65,a128,7
a65,a129,6
a65,a130,5
a65,a131,31
a65,a132,32
a65,a133,36
a65,a134,27
a65,a135,38
a65,a136,33
a65,a137,54
a65,a138,36
a65,a139,48
a65,a140,58
a65,a141,72
a65,a142,69
a65,a143,29
a65,a144,41
a65,a145,56
a65,a146,671
a65,a147,542
a65,a148,349
a65,a149,2084
a65,a150,1934
a65,a151,2435
a65,a152,2505
a65,a153,10
a65,a154,21
a65,a155,11
a65,a156,20
a65,a157,18
a65,a158,24
a65,a159,27
a65,a160,41
a65,a161,46
a65,a162,38
a65,a163,280
a65,a164,668
a65,a165,45
a65,a166,27
a65,a167,23
a65,a168,29
a65,a169,174
a65,a170,44
a65,a171,18
a65,a172,24
a65,a173,14
a65,a174,21
a65,a175,28
a65,a176,31
a65,a177,69
a65,a178,18
a65,a179,99
a65,a180,31
a65,a181,98
a65,a182,18
a65,a183,43
a65,a184,376
a65,a185,1368
a65,a186,2422
a65,a187,2538
a65,a188,330
a65,a189,6
a65,a190,3
a65,a191,6
a65,a192,8
a65,a193,13
a65,a194,23
a66,a67,0
a66,a68,112
a66,a69,0
a66,a70,92
a66,a71,25
a66,a72,1025
a66,a73,80
a66,a74,98
a66,a75,100
a66,a76,50
a66,a77,91
a66,a78,92
a66,a79,103
a66,a80,85
a66,a81,8
a66,a82,212
a66,a83,153
a66,a84,72
a66,a85,83
a66,a86,186
a66,a87,98
a66,a88,80
a66,a89,1187
a66,a90,12
a66,a91,37
a66,a92,118
a66,a93,133
a66,a94,91
a66,a95,98
a66,a96,91
a66,a97,74
a66,a98,72
a66,a99,182
a66,a100,147
a66,a101,169
a66,a102,167
a66,a103,161
a66,a104,66
a66,a105,115
a66,a106,73
a66,a107,232
a66,a108,212
a66,a109,253
a66,a110,198
a66,a111,189
a66,a112,190
a66,a113,187
a66,a114,152
a66,a115,160
a66,a116,173
a66,a117,49
a66,a118,88
a66,a119,19
a66,a120,0
a66,a121,388
a66,a122,164
a66,a123,35
a66,a124,1350
a66,a125,1035
a66,a126,1495
a66,a127,1251
a66,a128,19
a66,a129,15
a66,a130,15
a66,a131,89
a66,a132,92
a66,a133,106
a66,a134,75
a66,a135,114
a66,a136,91
a66,a137,187
a66,a138,127
a66,a139,158
a66,a140,184
a66,a141,222
a66,a142,184
a66,a143,112
a66,a144,150
a66,a145,194
a66,a146,568
a66,a147,394
a66,a148,248
a66,a149,1238
a66,a150,1159
a66,a151,1744
a66,a152,1601
a66,a153,20
a66,a154,48
a66,a155,29
a66,a156,50
a66,a157,43
a66,a158,57
a66,a159,68
a66,a160,150
a66,a161,100
a66,a162,100
a66,a163,272
a66,a164,539
a66,a165,59
a66,a166,42
a66,a167,42
a66,a168,42
a66,a169,144
a66,a170,50
a66,a171,63
a66,a172,89
a66,a173,46
a66,a174,73
a66,a175,100
a66,a176,69
a66,a177,94
a66,a178,45
a66,a179,132
a66,a180,71
a66,a181,145
a66,a182,67
a66,a183,108
a66,a184,286
a66,a185,1738
a66,a186,1780
a66,a187,1764
a66,a188,227
a66,a189,13
a66,a190,6
a66,a191,18
a66,a192,23
a66,a193,46
a66,a194,87
a67,a68,127
a67,a69,0
a67,a70,150
a67,a71,0
a67,a72,641
a67,a73,174
a67,a74,132
a67,a75,108
a67,a76,6
a67,a77,66
a67,a78,180
a67,a79,167
a67,a80,14
a67,a81,0
a67,a82,80
a67,a83,105
a67,a84,0
a67,a85,0
a67,a86,119
a67,a87,69
a67,a88,38
a67,a89,557
a67,a90,22
a67,a91,65
a67,a92,228
a67,a93,260
a67,a94,176
a67,a95,196
a67,a96,179
a67,a97,145
a67,a98,138
a67,a99,352
a67,a100,285
a67,a101,281
a67,a102,306
a67,a103,287
a67,a104,147
a67,a105,244
a67,a106,165
a67,a107,349
a67,a108,328
a67,a109,238
a67,a110,168
a67,a111,278
a67,a112,337
a67,a113,334
a67,a114,291
a67,a115,316
a67,a116,337
a67,a117,54
a67,a118,64
a67,a119,12
a67,a120,1
a67,a121,475
a67,a122,233
a67,a123,202
a67,a124,914
a67,a125,815
a67,a126,749
a67,a127,699
a67,a128,36
a67,a129,28
a67,a130,30
a67,a131,187
a67,a132,182
a67,a133,222
a67,a134,152
a67,a135,239
a67,a136,185
a67,a137,352
a67,a138,265
a67,a139,313
a67,a140,344
a67,a141,351
a67,a142,216
a67,a143,241
a67,a144,304
a67,a145,364
a67,a146,330
a67,a147,267
a67,a148,167
a67,a149,550
a67,a150,529
a67,a151,835
a67,a152,720
a67,a153,33
a67,a154,85
a67,a155,55
a67,a156,88
a67,a157,83
a67,a158,107
a67,a159,122
a67,a160,308
a67,a161,165
a67,a162,188
a67,a163,257
a67,a164,372
a67,a165,80
a67,a166,65
a67,a167,70
a67,a168,62
a67,a169,125
a67,a170,60
a67,a171,137
a67,a172,193
a67,a173,92
a67,a174,156
a67,a175,213
a67,a176,123
a67,a177,136
a67,a178,86
a67,a179,182
a67,a180,136
a67,a181,207
a67,a182,148
a67,a183,182
a67,a184,122
a67,a185,934
a67,a186,869
a67,a187,815
a67,a188,144
a67,a189,23
a67,a190,11
a67,a191,33
a67,a192,46
a67,a193,90
a67,a194,192
a68,a69,0
a68,a70,0
a68,a71,0
a68,a72,0
a68,a73,50
a68,a74,58
a68,a75,70
a68,a76,71
a68,a77,69
a68,a78,51
a68,a79,59
a68,a80,119
a68,a81,169
a68,a82,205
a68,a83,115
a68,a84,291
a68,a85,232
a68,a86,133
a68,a87,74
a68,a88,82
a68,a89,1351
a68,a90,4
a68,a91,13
a68,a92,40
a68,a93,47
a68,a94,30
a68,a95,33
a68,a96,30
a68,a97,24
a68,a98,24
a68,a99,65
a68,a100,53
a68,a101,73
a68,a102,90
a68,a103,85
a68,a104,36
a68,a105,60
a68,a106,40
a68,a107,100
a68,a108,93
a68,a109,152
a68,a110,129
a68,a111,85
a68,a112,74
a68,a113,74
a68,a114,54
a68,a115,56
a68,a116,61
a68,a117,738
a68,a118,119
a68,a119,577
a68,a120,143
a68,a121,1291
a68,a122,1194
a68,a123,412
a68,a124,1714
a68,a125,903
a68,a126,1698
a68,a127,1468
a68,a128,7
a68,a129,6
a68,a130,6
a68,a131,30
a68,a132,30
a68,a133,36
a68,a134,25
a68,a135,39
a68,a136,32
a68,a137,80
a68,a138,46
a68,a139,60
a68,a140,69
a68,a141,96
a68,a142,101
a68,a143,56
a68,a144,75
a68,a145,85
a68,a146,911
a68,a147,371
a68,a148,228
a68,a149,1572
a68,a150,1435
a68,a151,2204
a68,a152,2123
a68,a153,9
a68,a154,19
a68,a155,11
a68,a156,19
a68,a157,17
a68,a158,22
a68,a159,25
a68,a160,68
a68,a161,59
a68,a162,41
a68,a163,231
a68,a164,565
a68,a165,34
a68,a166,21
a68,a167,19
a68,a168,22
a68,a169,111
a68,a170,30
a68,a171,27
a68,a172,38
a68,a173,18
a68,a174,28
a68,a175,40
a68,a176,32
a68,a177,54
a68,a178,18
a68,a179,77
a68,a180,29
a68,a181,82
a68,a182,41
a68,a183,76
a68,a184,108
a68,a185,193
a68,a186,1683
a68,a187,2277
a68,a188,211
a68,a189,5
a68,a190,2
a68,a191,6
a68,a192,8
a68,a193,15
a68,a194,40
a69,a70,0
a69,a71,0
a69,a72,57
a69,a73,109
a69,a74,97
a69,a75,72
a69,a76,33
a69,a77,79
a69,a78,110
a69,a79,110
a69,a80,58
a69,a81,1
a69,a82,232
a69,a83,172
a69,a84,186
a69,a85,118
a69,a86,193
a69,a87,125
a69,a88,123
a69,a89,1098
a69,a90,9
a69,a91,23
a69,a92,73
a69,a93,96
a69,a94,53
a69,a95,59
a69,a96,51
a69,a97,39
a69,a98,36
a69,a99,131
a69,a100,97
a69,a101,131
a69,a102,185
a69,a103,175
a69,a104,86
a69,a105,142
a69,a106,98
a69,a107,189
a69,a108,189
a69,a109,235
a69,a110,196
a69,a111,159
a69,a112,147
a69,a113,158
a69,a114,103
a69,a115,115
a69,a116,125
a69,a117,442
a69,a118,150
a69,a119,348
a69,a120,22
a69,a121,795
a69,a122,680
a69,a123,135
a69,a124,1164
a69,a125,560
a69,a126,1362
a69,a127,1177
a69,a128,15
a69,a129,12
a69,a130,12
a69,a131,58
a69,a132,51
a69,a133,71
a69,a134,45
a69,a135,77
a69,a136,57
a69,a137,192
a69,a138,120
a69,a139,150
a69,a140,164
a69,a141,212
a69,a142,179
a69,a143,135
a69,a144,171
a69,a145,201
a69,a146,722
a69,a147,335
a69,a148,211
a69,a149,1223
a69,a150,1126
a69,a151,1692
a69,a152,1613
a69,a153,16
a69,a154,32
a69,a155,21
a69,a156,32
a69,a157,32
a69,a158,38
a69,a159,42
a69,a160,167
a69,a161,103
a69,a162,78
a69,a163,243
a69,a164,496
a69,a165,49
a69,a166,32
a69,a167,33
a69,a168,32
a69,a169,115
a69,a170,38
a69,a171,71
a69,a172,101
a69,a173,39
a69,a174,72
a69,a175,106
a69,a176,59
a69,a177,78
a69,a178,37
a69,a179,104
a69,a180,54
a69,a181,115
a69,a182,93
a69,a183,117
a69,a184,68
a69,a185,953
a69,a186,1720
a69,a187,1738
a69,a188,192
a69,a189,10
a69,a190,4
a69,a191,11
a69,a192,14
a69,a193,27
a69,a194,103
a70,a71,63
a70,a72,0
a70,a73,19
a70,a74,27
a70,a75,41
a70,a76,46
a70,a77,39
a70,a78,21
a70,a79,27
a70,a80,91
a70,a81,195
a70,a82,187
a70,a83,87
a70,a84,283
a70,a85,217
a70,a86,97
a70,a87,48
a70,a88,58
a70,a89,1813
a70,a90,3
a70,a91,8
a70,a92,28
a70,a93,33
a70,a94,21
a70,a95,23
a70,a96,21
a70,a97,16
a70,a98,17
a70,a99,39
a70,a100,32
a70,a101,43
a70,a102,41
a70,a103,39
a70,a104,15
a70,a105,25
a70,a106,16
a70,a107,68
a70,a108,66
a70,a109,126
a70,a110,103
a70,a111,54
a70,a112,54
a70,a113,53
a70,a114,38
a70,a115,36
a70,a116,38
a70,a117,653
a70,a118,100
a70,a119,539
a70,a120,62
a70,a121,857
a70,a122,1034
a70,a123,195
a70,a124,1307
a70,a125,278
a70,a126,2109
a70,a127,1725
a70,a128,4
a70,a129,3
a70,a130,3
a70,a131,20
a70,a132,21
a70,a133,23
a70,a134,17
a70,a135,24
a70,a136,20
a70,a137,41
a70,a138,27
a70,a139,36
a70,a140,43
a70,a141,55
a70,a142,56
a70,a143,24
a70,a144,33
a70,a145,43
a70,a146,999
a70,a147,462
a70,a148,293
a70,a149,2093
a70,a150,1930
a70,a151,2473
a70,a152,2553
a70,a153,7
a70,a154,13
a70,a155,6
a70,a156,12
a70,a157,11
a70,a158,15
a70,a159,17
a70,a160,32
a70,a161,38
a70,a162,26
a70,a163,248
a70,a164,655
a70,a165,32
a70,a166,18
a70,a167,15
a70,a168,20
a70,a169,130
a70,a170,31
a70,a171,14
a70,a172,18
a70,a173,11
a70,a174,16
a70,a175,21
a70,a176,21
a70,a177,50
a70,a178,11
a70,a179,73
a70,a180,20
a70,a181,73
a70,a182,16
a70,a183,41
a70,a184,357
a70,a185,104
a70,a186,1428
a70,a187,2564
a70,a188,279
a70,a189,3
a70,a190,1
a70,a191,4
a70,a192,5
a70,a193,10
a70,a194,18
a71,a72,0
a71,a73,191
a71,a74,155
a71,a75,97
a71,a76,57
a71,a77,131
a71,a78,180
a71,a79,174
a71,a80,97
a71,a81,4
a71,a82,280
a71,a83,238
a71,a84,239
a71,a85,152
a71,a86,280
a71,a87,188
a71,a88,185
a71,a89,411
a71,a90,9
a71,a91,25
a71,a92,100
a71,a93,133
a71,a94,74
a71,a95,82
a71,a96,70
a71,a97,55
a71,a98,48
a71,a99,182
a71,a100,131
a71,a101,181
a71,a102,297
a71,a103,280
a71,a104,148
a71,a105,233
a71,a106,165
a71,a107,262
a71,a108,264
a71,a109,299
a71,a110,256
a71,a111,223
a71,a112,199
a71,a113,220
a71,a114,141
a71,a115,159
a71,a116,175
a71,a117,546
a71,a118,195
a71,a119,443
a71,a120,472
a71,a121,957
a71,a122,837
a71,a123,750
a71,a124,985
a71,a125,918
a71,a126,551
a71,a127,526
a71,a128,14
a71,a129,11
a71,a130,12
a71,a131,79
a71,a132,69
a71,a133,96
a71,a134,60
a71,a135,105
a71,a136,76
a71,a137,298
a71,a138,181
a71,a139,224
a71,a140,241
a71,a141,323
a71,a142,283
a71,a143,221
a71,a144,279
a71,a145,315
a71,a146,442
a71,a147,153
a71,a148,97
a71,a149,465
a71,a150,425
a71,a151,774
a71,a152,690
a71,a153,14
a71,a154,34
a71,a155,22
a71,a156,35
a71,a157,34
a71,a158,44
a71,a159,49
a71,a160,266
a71,a161,128
a71,a162,104
a71,a163,184
a71,a164,254
a71,a165,37
a71,a166,27
a71,a167,29
a71,a168,25
a71,a169,61
a71,a170,26
a71,a171,110
a71,a172,160
a71,a173,58
a71,a174,107
a71,a175,164
a71,a176,57
a71,a177,63
a71,a178,36
a71,a179,92
a71,a180,62
a71,a181,112
a71,a182,171
a71,a183,126
a71,a184,0
a71,a185,350
a71,a186,978
a71,a187,794
a71,a188,83
a71,a189,9
a71,a190,4
a71,a191,13
a71,a192,18
a71,a193,39
a71,a194,168
a72,a73,17
a72,a74,19
a72,a75,33
a72,a76,38
a72,a77,27
a72,a78,17
a72,a79,19
a72,a80,78
a72,a81,275
a72,a82,140
a72,a83,60
a72,a84,275
a72,a85,198
a72,a86,65
a72,a87,32
a72,a88,43
a72,a89,1912
a72,a90,2
a72,a91,5
a72,a92,14
a72,a93,17
a72,a94,10
a72,a95,11
a72,a96,10
a72,a97,8
a72,a98,8
a72,a99,19
a72,a100,17
a72,a101,25
a72,a102,28
a72,a103,27
a72,a104,12
a72,a105,19
a72,a106,12
a72,a107,38
a72,a108,39
a72,a109,82
a72,a110,68
a72,a111,30
a72,a112,30
a72,a113,29
a72,a114,19
a72,a115,19
a72,a116,19
a72,a117,1107
a72,a118,88
a72,a119,900
a72,a120,827
a72,a121,1120
a72,a122,1741
a72,a123,500
a72,a124,1515
a72,a125,363
a72,a126,2169
a72,a127,1744
a72,a128,3
a72,a129,2
a72,a130,2
a72,a131,10
a72,a132,10
a72,a133,12
a72,a134,9
a72,a135,12
a72,a136,11
a72,a137,23
a72,a138,14
a72,a139,19
a72,a140,23
a72,a141,30
a72,a142,33
a72,a143,17
a72,a144,23
a72,a145,24
a72,a146,1045
a72,a147,464
a72,a148,299
a72,a149,2257
a72,a150,2085
a72,a151,2439
a72,a152,2610
a72,a153,5
a72,a154,9
a72,a155,4
a72,a156,7
a72,a157,7
a72,a158,9
a72,a159,10
a72,a160,19
a72,a161,28
a72,a162,15
a72,a163,211
a72,a164,638
a72,a165,29
a72,a166,15
a72,a167,11
a72,a168,16
a72,a169,126
a72,a170,29
a72,a171,8
a72,a172,11
a72,a173,6
a72,a174,9
a72,a175,12
a72,a176,16
a72,a177,43
a72,a178,7
a72,a179,58
a72,a180,13
a72,a181,55
a72,a182,14
a72,a183,39
a72,a184,193
a72,a185,0
a72,a186,657
a72,a187,2489
a72,a188,290
a72,a189,2
a72,a190,1
a72,a191,2
a72,a192,2
a72,a193,5
a72,a194,12
a73,a74,153
a73,a75,0
a73,a76,176
a73,a77,230
a73,a78,0
a73,a79,48
a73,a80,287
a73,a81,247
a73,a82,238
a73,a83,151
a73,a84,208
a73,a85,258
a73,a86,320
a73,a87,126
a73,a88,119
a73,a89,3
a73,a90,3
a73,a91,10
a73,a92,64
a73,a93,190
a73,a94,38
a73,a95,59
a73,a96,35
a73,a97,10
a73,a98,14
a73,a99,131
a73,a100,70
a73,a101,95
a73,a102,0
a73,a103,51
a73,a104,41
a73,a105,0
a73,a106,0
a73,a107,251
a73,a108,300
a73,a109,261
a73,a110,179
a73,a111,164
a73,a112,248
a73,a113,294
a73,a114,137
a73,a115,143
a73,a116,141
a73,a117,53
a73,a118,84
a73,a119,73
a73,a120,33
a73,a121,2
a73,a122,16
a73,a123,5
a73,a124,1
a73,a125,0
a73,a126,5
a73,a127,12
a73,a128,5
a73,a129,3
a73,a130,4
a73,a131,63
a73,a132,35
a73,a133,88
a73,a134,45
a73,a135,86
a73,a136,47
a73,a137,401
a73,a138,401
a73,a139,374
a73,a140,373
a73,a141,390
a73,a142,308
a73,a143,9
a73,a144,0
a73,a145,226
a73,a146,39
a73,a147,13
a73,a148,8
a73,a149,2
a73,a150,2
a73,a151,1
a73,a152,1
a73,a153,4
a73,a154,12
a73,a155,8
a73,a156,13
a73,a157,13
a73,a158,18
a73,a159,19
a73,a160,43
a73,a161,60
a73,a162,50
a73,a163,41
a73,a164,24
a73,a165,8
a73,a166,7
a73,a167,8
a73,a168,7
a73,a169,9
a73,a170,5
a73,a171,398
a73,a172,307
a73,a173,162
a73,a174,358
a73,a175,364
a73,a176,19
a73,a177,17
a73,a178,13
a73,a179,26
a73,a180,25
a73,a181,34
a73,a182,0
a73,a183,0
a73,a184,213
a73,a185,6
a73,a186,0
a73,a187,0
a73,a188,6
a73,a189,3
a73,a190,1
a73,a191,6
a73,a192,12
a73,a193,6
a73,a194,208
a74,a75,0
a74,a76,0
a74,a77,0
a74,a78,0
a74,a79,0
a74,a80,1
a74,a81,57
a74,a82,89
a74,a83,251
a74,a84,117
a74,a85,54
a74,a86,12
a74,a87,269
a74,a88,271
a74,a89,8
a74,a90,11
a74,a91,20
a74,a92,77
a74,a93,155
a74,a94,43
a74,a95,82
a74,a96,50
a74,a97,17
a74,a98,23
a74,a99,182
a74,a100,120
a74,a101,203
a74,a102,1
a74,a103,0
a74,a104,227
a74,a105,163
a74,a106,216
a74,a107,197
a74,a108,122
a74,a109,149
a74,a110,229
a74,a111,242
a74,a112,176
a74,a113,166
a74,a114,154
a74,a115,181
a74,a116,190
a74,a117,117
a74,a118,235
a74,a119,168
a74,a120,58
a74,a121,5
a74,a122,35
a74,a123,10
a74,a124,2
a74,a125,1
a74,a126,12
a74,a127,33
a74,a128,19
a74,a129,14
a74,a130,16
a74,a131,96
a74,a132,54
a74,a133,123
a74,a134,69
a74,a135,126
a74,a136,78
a74,a137,5
a74,a138,178
a74,a139,119
a74,a140,118
a74,a141,5
a74,a142,0
a74,a143,196
a74,a144,30
a74,a145,2
a74,a146,117
a74,a147,43
a74,a148,27
a74,a149,4
a74,a150,5
a74,a151,3
a74,a152,2
a74,a153,15
a74,a154,39
a74,a155,26
a74,a156,31
a74,a157,49
a74,a158,60
a74,a159,43
a74,a160,57
a74,a161,204
a74,a162,164
a74,a163,135
a74,a164,77
a74,a165,32
a74,a166,25
a74,a167,30
a74,a168,24
a74,a169,30
a74,a170,19
a74,a171,221
a74,a172,202
a74,a173,107
a74,a174,210
a74,a175,188
a74,a176,77
a74,a177,63
a74,a178,54
a74,a179,99
a74,a180,95
a74,a181,117
a74,a182,250
a74,a183,71
a74,a184,177
a74,a185,7
a74,a186,0
